"","subplotID","flowerID","garden","species","rater","compound","tot.vase.days","fresh","day"
"17239",3,609,1,1,2,13,6,0,19
"17240",3,609,1,1,2,13,6,0,20
"17241",3,609,1,1,2,13,6,0,21
"17242",3,609,1,1,2,13,6,0,22
"17243",3,609,1,1,2,13,6,0,23
"17244",3,609,1,1,2,13,6,0,24
"17245",3,609,1,1,2,13,6,0,25
"17246",3,609,1,1,2,13,6,0,26
"17247",3,609,1,1,2,13,6,0,27
"17248",3,609,1,1,2,13,6,0,28
"17249",3,609,1,1,2,13,6,0,29
"17250",3,609,1,1,2,13,6,0,30
"17251",3,610,1,1,1,13,11,1,1
"17252",3,610,1,1,1,13,11,1,2
"17253",3,610,1,1,1,13,11,1,3
"17254",3,610,1,1,1,13,11,1,4
"17255",3,610,1,1,1,13,11,1,5
"17256",3,610,1,1,1,13,11,1,6
"17257",3,610,1,1,1,13,11,1,7
"17258",3,610,1,1,1,13,11,1,8
"17259",3,610,1,1,1,13,11,1,9
"17260",3,610,1,1,1,13,11,1,10
"17261",3,610,1,1,1,13,11,1,11
"17262",3,610,1,1,1,13,11,0,12
"17263",3,610,1,1,1,13,11,0,13
"17264",3,610,1,1,1,13,11,0,14
"17265",3,610,1,1,1,13,11,0,15
"17266",3,610,1,1,1,13,11,0,16
"17267",3,610,1,1,1,13,11,0,17
"17268",3,610,1,1,1,13,11,0,18
"17269",3,610,1,1,1,13,11,0,19
"17270",3,610,1,1,1,13,11,0,20
"17271",3,610,1,1,1,13,11,0,21
"17272",3,610,1,1,1,13,11,0,22
"17273",3,610,1,1,1,13,11,0,23
"17274",3,610,1,1,1,13,11,0,24
"17275",3,610,1,1,1,13,11,0,25
"17276",3,610,1,1,1,13,11,0,26
"17277",3,610,1,1,1,13,11,0,27
"17278",3,610,1,1,1,13,11,0,28
"17279",3,610,1,1,1,13,11,0,29
"17280",3,610,1,1,1,13,11,0,30
"17281",7,611,1,1,8,13,16,1,1
"17282",7,611,1,1,8,13,16,1,2
"17283",7,611,1,1,8,13,16,1,3
"17284",7,611,1,1,8,13,16,1,4
"17285",7,611,1,1,8,13,16,1,5
"17286",7,611,1,1,8,13,16,1,6
"17287",7,611,1,1,8,13,16,1,7
"17288",7,611,1,1,8,13,16,1,8
"17289",7,611,1,1,8,13,16,1,9
"17290",7,611,1,1,8,13,16,1,10
"17291",7,611,1,1,8,13,16,1,11
"17292",7,611,1,1,8,13,16,1,12
"17293",7,611,1,1,8,13,16,1,13
"17294",7,611,1,1,8,13,16,1,14
"17295",7,611,1,1,8,13,16,1,15
"17296",7,611,1,1,8,13,16,1,16
"17297",7,611,1,1,8,13,16,0,17
"17298",7,611,1,1,8,13,16,0,18
"17299",7,611,1,1,8,13,16,0,19
"17300",7,611,1,1,8,13,16,0,20
"17301",7,611,1,1,8,13,16,0,21
"17302",7,611,1,1,8,13,16,0,22
"17303",7,611,1,1,8,13,16,0,23
"17304",7,611,1,1,8,13,16,0,24
"17305",7,611,1,1,8,13,16,0,25
"17306",7,611,1,1,8,13,16,0,26
"17307",7,611,1,1,8,13,16,0,27
"17308",7,611,1,1,8,13,16,0,28
"17309",7,611,1,1,8,13,16,0,29
"17310",7,611,1,1,8,13,16,0,30
"17311",7,612,1,1,2,13,11,1,1
"17312",7,612,1,1,2,13,11,1,2
"17313",7,612,1,1,2,13,11,1,3
"17314",7,612,1,1,2,13,11,1,4
"17315",7,612,1,1,2,13,11,1,5
"17316",7,612,1,1,2,13,11,1,6
"17317",7,612,1,1,2,13,11,1,7
"17318",7,612,1,1,2,13,11,1,8
"17319",7,612,1,1,2,13,11,1,9
"17320",7,612,1,1,2,13,11,1,10
"17321",7,612,1,1,2,13,11,1,11
"17322",7,612,1,1,2,13,11,0,12
"17323",7,612,1,1,2,13,11,0,13
"17324",7,612,1,1,2,13,11,0,14
"17325",7,612,1,1,2,13,11,0,15
"17326",7,612,1,1,2,13,11,0,16
"17327",7,612,1,1,2,13,11,0,17
"17328",7,612,1,1,2,13,11,0,18
"17329",7,612,1,1,2,13,11,0,19
"17330",7,612,1,1,2,13,11,0,20
"17331",7,612,1,1,2,13,11,0,21
"17332",7,612,1,1,2,13,11,0,22
"17333",7,612,1,1,2,13,11,0,23
"17334",7,612,1,1,2,13,11,0,24
"17335",7,612,1,1,2,13,11,0,25
"17336",7,612,1,1,2,13,11,0,26
"17337",7,612,1,1,2,13,11,0,27
"17338",7,612,1,1,2,13,11,0,28
"17339",7,612,1,1,2,13,11,0,29
"17340",7,612,1,1,2,13,11,0,30
"17341",7,613,1,1,3,13,13,1,1
"17342",7,613,1,1,3,13,13,1,2
"17343",7,613,1,1,3,13,13,1,3
"17344",7,613,1,1,3,13,13,1,4
"17345",7,613,1,1,3,13,13,1,5
"17346",7,613,1,1,3,13,13,1,6
"17347",7,613,1,1,3,13,13,1,7
"17348",7,613,1,1,3,13,13,1,8
"17349",7,613,1,1,3,13,13,1,9
"17350",7,613,1,1,3,13,13,1,10
"17351",7,613,1,1,3,13,13,1,11
"17352",7,613,1,1,3,13,13,1,12
"17353",7,613,1,1,3,13,13,1,13
"17354",7,613,1,1,3,13,13,0,14
"17355",7,613,1,1,3,13,13,0,15
"17356",7,613,1,1,3,13,13,0,16
"17357",7,613,1,1,3,13,13,0,17
"17358",7,613,1,1,3,13,13,0,18
"17359",7,613,1,1,3,13,13,0,19
"17360",7,613,1,1,3,13,13,0,20
"17361",7,613,1,1,3,13,13,0,21
"17362",7,613,1,1,3,13,13,0,22
"17363",7,613,1,1,3,13,13,0,23
"17364",7,613,1,1,3,13,13,0,24
"17365",7,613,1,1,3,13,13,0,25
"17366",7,613,1,1,3,13,13,0,26
"17367",7,613,1,1,3,13,13,0,27
"17368",7,613,1,1,3,13,13,0,28
"17369",7,613,1,1,3,13,13,0,29
"17370",7,613,1,1,3,13,13,0,30
"17371",7,614,1,1,6,13,10,1,1
"17372",7,614,1,1,6,13,10,1,2
"17373",7,614,1,1,6,13,10,1,3
"17374",7,614,1,1,6,13,10,1,4
"17375",7,614,1,1,6,13,10,1,5
"17376",7,614,1,1,6,13,10,1,6
"17377",7,614,1,1,6,13,10,1,7
"17378",7,614,1,1,6,13,10,1,8
"17379",7,614,1,1,6,13,10,1,9
"17380",7,614,1,1,6,13,10,1,10
"17381",7,614,1,1,6,13,10,0,11
"17382",7,614,1,1,6,13,10,0,12
"17383",7,614,1,1,6,13,10,0,13
"17384",7,614,1,1,6,13,10,0,14
"17385",7,614,1,1,6,13,10,0,15
"17386",7,614,1,1,6,13,10,0,16
"17387",7,614,1,1,6,13,10,0,17
"17388",7,614,1,1,6,13,10,0,18
"17389",7,614,1,1,6,13,10,0,19
"17390",7,614,1,1,6,13,10,0,20
"17391",7,614,1,1,6,13,10,0,21
"17392",7,614,1,1,6,13,10,0,22
"17393",7,614,1,1,6,13,10,0,23
"17394",7,614,1,1,6,13,10,0,24
"17395",7,614,1,1,6,13,10,0,25
"17396",7,614,1,1,6,13,10,0,26
"17397",7,614,1,1,6,13,10,0,27
"17398",7,614,1,1,6,13,10,0,28
"17399",7,614,1,1,6,13,10,0,29
"17400",7,614,1,1,6,13,10,0,30
"17401",11,616,1,1,1,13,27,1,1
"17402",11,616,1,1,1,13,27,1,2
"17403",11,616,1,1,1,13,27,1,3
"17404",11,616,1,1,1,13,27,1,4
"17405",11,616,1,1,1,13,27,1,5
"17406",11,616,1,1,1,13,27,1,6
"17407",11,616,1,1,1,13,27,1,7
"17408",11,616,1,1,1,13,27,1,8
"17409",11,616,1,1,1,13,27,1,9
"17410",11,616,1,1,1,13,27,1,10
"17411",11,616,1,1,1,13,27,1,11
"17412",11,616,1,1,1,13,27,1,12
"17413",11,616,1,1,1,13,27,1,13
"17414",11,616,1,1,1,13,27,1,14
"17415",11,616,1,1,1,13,27,1,15
"17416",11,616,1,1,1,13,27,1,16
"17417",11,616,1,1,1,13,27,1,17
"17418",11,616,1,1,1,13,27,1,18
"17419",11,616,1,1,1,13,27,1,19
"17420",11,616,1,1,1,13,27,1,20
"17421",11,616,1,1,1,13,27,1,21
"17422",11,616,1,1,1,13,27,1,22
"17423",11,616,1,1,1,13,27,1,23
"17424",11,616,1,1,1,13,27,1,24
"17425",11,616,1,1,1,13,27,1,25
"17426",11,616,1,1,1,13,27,1,26
"17427",11,616,1,1,1,13,27,1,27
"17428",11,616,1,1,1,13,27,0,28
"17429",11,616,1,1,1,13,27,0,29
"17430",11,616,1,1,1,13,27,0,30
"17431",11,618,1,1,8,13,11,1,1
"17432",11,618,1,1,8,13,11,1,2
"17433",11,618,1,1,8,13,11,1,3
"17434",11,618,1,1,8,13,11,1,4
"17435",11,618,1,1,8,13,11,1,5
"17436",11,618,1,1,8,13,11,1,6
"17437",11,618,1,1,8,13,11,1,7
"17438",11,618,1,1,8,13,11,1,8
"17439",11,618,1,1,8,13,11,1,9
"17440",11,618,1,1,8,13,11,1,10
"17441",11,618,1,1,8,13,11,1,11
"17442",11,618,1,1,8,13,11,0,12
"17443",11,618,1,1,8,13,11,0,13
"17444",11,618,1,1,8,13,11,0,14
"17445",11,618,1,1,8,13,11,0,15
"17446",11,618,1,1,8,13,11,0,16
"17447",11,618,1,1,8,13,11,0,17
"17448",11,618,1,1,8,13,11,0,18
"17449",11,618,1,1,8,13,11,0,19
"17450",11,618,1,1,8,13,11,0,20
"17451",11,618,1,1,8,13,11,0,21
"17452",11,618,1,1,8,13,11,0,22
"17453",11,618,1,1,8,13,11,0,23
"17454",11,618,1,1,8,13,11,0,24
"17455",11,618,1,1,8,13,11,0,25
"17456",11,618,1,1,8,13,11,0,26
"17457",11,618,1,1,8,13,11,0,27
"17458",11,618,1,1,8,13,11,0,28
"17459",11,618,1,1,8,13,11,0,29
"17460",11,618,1,1,8,13,11,0,30
"17461",11,619,1,1,1,13,15,1,1
"17462",11,619,1,1,1,13,15,1,2
"17463",11,619,1,1,1,13,15,1,3
"17464",11,619,1,1,1,13,15,1,4
"17465",11,619,1,1,1,13,15,1,5
"17466",11,619,1,1,1,13,15,1,6
"17467",11,619,1,1,1,13,15,1,7
"17468",11,619,1,1,1,13,15,1,8
"17469",11,619,1,1,1,13,15,1,9
"17470",11,619,1,1,1,13,15,1,10
"17471",11,619,1,1,1,13,15,1,11
"17472",11,619,1,1,1,13,15,1,12
"17473",11,619,1,1,1,13,15,1,13
"17474",11,619,1,1,1,13,15,1,14
"17475",11,619,1,1,1,13,15,1,15
"17476",11,619,1,1,1,13,15,0,16
"17477",11,619,1,1,1,13,15,0,17
"17478",11,619,1,1,1,13,15,0,18
"17479",11,619,1,1,1,13,15,0,19
"17480",11,619,1,1,1,13,15,0,20
"17481",11,619,1,1,1,13,15,0,21
"17482",11,619,1,1,1,13,15,0,22
"17483",11,619,1,1,1,13,15,0,23
"17484",11,619,1,1,1,13,15,0,24
"17485",11,619,1,1,1,13,15,0,25
"17486",11,619,1,1,1,13,15,0,26
"17487",11,619,1,1,1,13,15,0,27
"17488",11,619,1,1,1,13,15,0,28
"17489",11,619,1,1,1,13,15,0,29
"17490",11,619,1,1,1,13,15,0,30
"17491",11,620,1,1,1,13,12,1,1
"17492",11,620,1,1,1,13,12,1,2
"17493",11,620,1,1,1,13,12,1,3
"17494",11,620,1,1,1,13,12,1,4
"17495",11,620,1,1,1,13,12,1,5
"17496",11,620,1,1,1,13,12,1,6
"17497",11,620,1,1,1,13,12,1,7
"17498",11,620,1,1,1,13,12,1,8
"17499",11,620,1,1,1,13,12,1,9
"17500",11,620,1,1,1,13,12,1,10
"17501",11,620,1,1,1,13,12,1,11
"17502",11,620,1,1,1,13,12,1,12
"17503",11,620,1,1,1,13,12,0,13
"17504",11,620,1,1,1,13,12,0,14
"17505",11,620,1,1,1,13,12,0,15
"17506",11,620,1,1,1,13,12,0,16
"17507",11,620,1,1,1,13,12,0,17
"17508",11,620,1,1,1,13,12,0,18
"17509",11,620,1,1,1,13,12,0,19
"17510",11,620,1,1,1,13,12,0,20
"17511",11,620,1,1,1,13,12,0,21
"17512",11,620,1,1,1,13,12,0,22
"17513",11,620,1,1,1,13,12,0,23
"17514",11,620,1,1,1,13,12,0,24
"17515",11,620,1,1,1,13,12,0,25
"17516",11,620,1,1,1,13,12,0,26
"17517",11,620,1,1,1,13,12,0,27
"17518",11,620,1,1,1,13,12,0,28
"17519",11,620,1,1,1,13,12,0,29
"17520",11,620,1,1,1,13,12,0,30
"17521",14,621,1,1,3,13,5,1,1
"17522",14,621,1,1,3,13,5,1,2
"17523",14,621,1,1,3,13,5,1,3
"17524",14,621,1,1,3,13,5,1,4
"17525",14,621,1,1,3,13,5,1,5
"17526",14,621,1,1,3,13,5,0,6
"17527",14,621,1,1,3,13,5,0,7
"17528",14,621,1,1,3,13,5,0,8
"17529",14,621,1,1,3,13,5,0,9
"17530",14,621,1,1,3,13,5,0,10
"17531",14,621,1,1,3,13,5,0,11
"17532",14,621,1,1,3,13,5,0,12
"17533",14,621,1,1,3,13,5,0,13
"17534",14,621,1,1,3,13,5,0,14
"17535",14,621,1,1,3,13,5,0,15
"17536",14,621,1,1,3,13,5,0,16
"17537",14,621,1,1,3,13,5,0,17
"17538",14,621,1,1,3,13,5,0,18
"17539",14,621,1,1,3,13,5,0,19
"17540",14,621,1,1,3,13,5,0,20
"17541",14,621,1,1,3,13,5,0,21
"17542",14,621,1,1,3,13,5,0,22
"17543",14,621,1,1,3,13,5,0,23
"17544",14,621,1,1,3,13,5,0,24
"17545",14,621,1,1,3,13,5,0,25
"17546",14,621,1,1,3,13,5,0,26
"17547",14,621,1,1,3,13,5,0,27
"17548",14,621,1,1,3,13,5,0,28
"17549",14,621,1,1,3,13,5,0,29
"17550",14,621,1,1,3,13,5,0,30
"17551",14,622,1,1,1,13,10,1,1
"17552",14,622,1,1,1,13,10,1,2
"17553",14,622,1,1,1,13,10,1,3
"17554",14,622,1,1,1,13,10,1,4
"17555",14,622,1,1,1,13,10,1,5
"17556",14,622,1,1,1,13,10,1,6
"17557",14,622,1,1,1,13,10,1,7
"17558",14,622,1,1,1,13,10,1,8
"17559",14,622,1,1,1,13,10,1,9
"17560",14,622,1,1,1,13,10,1,10
"17561",14,622,1,1,1,13,10,0,11
"17562",14,622,1,1,1,13,10,0,12
"17563",14,622,1,1,1,13,10,0,13
"17564",14,622,1,1,1,13,10,0,14
"17565",14,622,1,1,1,13,10,0,15
"17566",14,622,1,1,1,13,10,0,16
"17567",14,622,1,1,1,13,10,0,17
"17568",14,622,1,1,1,13,10,0,18
"17569",14,622,1,1,1,13,10,0,19
"17570",14,622,1,1,1,13,10,0,20
"17571",14,622,1,1,1,13,10,0,21
"17572",14,622,1,1,1,13,10,0,22
"17573",14,622,1,1,1,13,10,0,23
"17574",14,622,1,1,1,13,10,0,24
"17575",14,622,1,1,1,13,10,0,25
"17576",14,622,1,1,1,13,10,0,26
"17577",14,622,1,1,1,13,10,0,27
"17578",14,622,1,1,1,13,10,0,28
"17579",14,622,1,1,1,13,10,0,29
"17580",14,622,1,1,1,13,10,0,30
"17581",14,623,1,1,2,13,7,1,1
"17582",14,623,1,1,2,13,7,1,2
"17583",14,623,1,1,2,13,7,1,3
"17584",14,623,1,1,2,13,7,1,4
"17585",14,623,1,1,2,13,7,1,5
"17586",14,623,1,1,2,13,7,1,6
"17587",14,623,1,1,2,13,7,1,7
"17588",14,623,1,1,2,13,7,0,8
"17589",14,623,1,1,2,13,7,0,9
"17590",14,623,1,1,2,13,7,0,10
"17591",14,623,1,1,2,13,7,0,11
"17592",14,623,1,1,2,13,7,0,12
"17593",14,623,1,1,2,13,7,0,13
"17594",14,623,1,1,2,13,7,0,14
"17595",14,623,1,1,2,13,7,0,15
"17596",14,623,1,1,2,13,7,0,16
"17597",14,623,1,1,2,13,7,0,17
"17598",14,623,1,1,2,13,7,0,18
"17599",14,623,1,1,2,13,7,0,19
"17600",14,623,1,1,2,13,7,0,20
"17601",14,623,1,1,2,13,7,0,21
"17602",14,623,1,1,2,13,7,0,22
"17603",14,623,1,1,2,13,7,0,23
"17604",14,623,1,1,2,13,7,0,24
"17605",14,623,1,1,2,13,7,0,25
"17606",14,623,1,1,2,13,7,0,26
"17607",14,623,1,1,2,13,7,0,27
"17608",14,623,1,1,2,13,7,0,28
"17609",14,623,1,1,2,13,7,0,29
"17610",14,623,1,1,2,13,7,0,30
"17611",14,624,1,1,4,13,12,1,1
"17612",14,624,1,1,4,13,12,1,2
"17613",14,624,1,1,4,13,12,1,3
"17614",14,624,1,1,4,13,12,1,4
"17615",14,624,1,1,4,13,12,1,5
"17616",14,624,1,1,4,13,12,1,6
"17617",14,624,1,1,4,13,12,1,7
"17618",14,624,1,1,4,13,12,1,8
"17619",14,624,1,1,4,13,12,1,9
"17620",14,624,1,1,4,13,12,1,10
"17621",14,624,1,1,4,13,12,1,11
"17622",14,624,1,1,4,13,12,1,12
"17623",14,624,1,1,4,13,12,0,13
"17624",14,624,1,1,4,13,12,0,14
"17625",14,624,1,1,4,13,12,0,15
"17626",14,624,1,1,4,13,12,0,16
"17627",14,624,1,1,4,13,12,0,17
"17628",14,624,1,1,4,13,12,0,18
"17629",14,624,1,1,4,13,12,0,19
"17630",14,624,1,1,4,13,12,0,20
"17631",14,624,1,1,4,13,12,0,21
"17632",14,624,1,1,4,13,12,0,22
"17633",14,624,1,1,4,13,12,0,23
"17634",14,624,1,1,4,13,12,0,24
"17635",14,624,1,1,4,13,12,0,25
"17636",14,624,1,1,4,13,12,0,26
"17637",14,624,1,1,4,13,12,0,27
"17638",14,624,1,1,4,13,12,0,28
"17639",14,624,1,1,4,13,12,0,29
"17640",14,624,1,1,4,13,12,0,30
"17641",14,625,1,1,7,13,18,1,1
"17642",14,625,1,1,7,13,18,1,2
"17643",14,625,1,1,7,13,18,1,3
"17644",14,625,1,1,7,13,18,1,4
"17645",14,625,1,1,7,13,18,1,5
"17646",14,625,1,1,7,13,18,1,6
"17647",14,625,1,1,7,13,18,1,7
"17648",14,625,1,1,7,13,18,1,8
"17649",14,625,1,1,7,13,18,1,9
"17650",14,625,1,1,7,13,18,1,10
"17651",14,625,1,1,7,13,18,1,11
"17652",14,625,1,1,7,13,18,1,12
"17653",14,625,1,1,7,13,18,1,13
"17654",14,625,1,1,7,13,18,1,14
"17655",14,625,1,1,7,13,18,1,15
"17656",14,625,1,1,7,13,18,1,16
"17657",14,625,1,1,7,13,18,1,17
"17658",14,625,1,1,7,13,18,1,18
"17659",14,625,1,1,7,13,18,0,19
"17660",14,625,1,1,7,13,18,0,20
"17661",14,625,1,1,7,13,18,0,21
"17662",14,625,1,1,7,13,18,0,22
"17663",14,625,1,1,7,13,18,0,23
"17664",14,625,1,1,7,13,18,0,24
"17665",14,625,1,1,7,13,18,0,25
"17666",14,625,1,1,7,13,18,0,26
"17667",14,625,1,1,7,13,18,0,27
"17668",14,625,1,1,7,13,18,0,28
"17669",14,625,1,1,7,13,18,0,29
"17670",14,625,1,1,7,13,18,0,30
"17671",28,626,1,1,5,13,21,1,1
"17672",28,626,1,1,5,13,21,1,2
"17673",28,626,1,1,5,13,21,1,3
"17674",28,626,1,1,5,13,21,1,4
"17675",28,626,1,1,5,13,21,1,5
"17676",28,626,1,1,5,13,21,1,6
"17677",28,626,1,1,5,13,21,1,7
"17678",28,626,1,1,5,13,21,1,8
"17679",28,626,1,1,5,13,21,1,9
"17680",28,626,1,1,5,13,21,1,10
"17681",28,626,1,1,5,13,21,1,11
"17682",28,626,1,1,5,13,21,1,12
"17683",28,626,1,1,5,13,21,1,13
"17684",28,626,1,1,5,13,21,1,14
"17685",28,626,1,1,5,13,21,1,15
"17686",28,626,1,1,5,13,21,1,16
"17687",28,626,1,1,5,13,21,1,17
"17688",28,626,1,1,5,13,21,1,18
"17689",28,626,1,1,5,13,21,1,19
"17690",28,626,1,1,5,13,21,1,20
"17691",28,626,1,1,5,13,21,1,21
"17692",28,626,1,1,5,13,21,0,22
"17693",28,626,1,1,5,13,21,0,23
"17694",28,626,1,1,5,13,21,0,24
"17695",28,626,1,1,5,13,21,0,25
"17696",28,626,1,1,5,13,21,0,26
"17697",28,626,1,1,5,13,21,0,27
"17698",28,626,1,1,5,13,21,0,28
"17699",28,626,1,1,5,13,21,0,29
"17700",28,626,1,1,5,13,21,0,30
"17701",28,627,1,1,4,13,8,1,1
"17702",28,627,1,1,4,13,8,1,2
"17703",28,627,1,1,4,13,8,1,3
"17704",28,627,1,1,4,13,8,1,4
"17705",28,627,1,1,4,13,8,1,5
"17706",28,627,1,1,4,13,8,1,6
"17707",28,627,1,1,4,13,8,1,7
"17708",28,627,1,1,4,13,8,1,8
"17709",28,627,1,1,4,13,8,0,9
"17710",28,627,1,1,4,13,8,0,10
"17711",28,627,1,1,4,13,8,0,11
"17712",28,627,1,1,4,13,8,0,12
"17713",28,627,1,1,4,13,8,0,13
"17714",28,627,1,1,4,13,8,0,14
"17715",28,627,1,1,4,13,8,0,15
"17716",28,627,1,1,4,13,8,0,16
"17717",28,627,1,1,4,13,8,0,17
"17718",28,627,1,1,4,13,8,0,18
"17719",28,627,1,1,4,13,8,0,19
"17720",28,627,1,1,4,13,8,0,20
"17721",28,627,1,1,4,13,8,0,21
"17722",28,627,1,1,4,13,8,0,22
"17723",28,627,1,1,4,13,8,0,23
"17724",28,627,1,1,4,13,8,0,24
"17725",28,627,1,1,4,13,8,0,25
"17726",28,627,1,1,4,13,8,0,26
"17727",28,627,1,1,4,13,8,0,27
"17728",28,627,1,1,4,13,8,0,28
"17729",28,627,1,1,4,13,8,0,29
"17730",28,627,1,1,4,13,8,0,30
"17731",28,628,1,1,8,13,10,1,1
"17732",28,628,1,1,8,13,10,1,2
"17733",28,628,1,1,8,13,10,1,3
"17734",28,628,1,1,8,13,10,1,4
"17735",28,628,1,1,8,13,10,1,5
"17736",28,628,1,1,8,13,10,1,6
"17737",28,628,1,1,8,13,10,1,7
"17738",28,628,1,1,8,13,10,1,8
"17739",28,628,1,1,8,13,10,1,9
"17740",28,628,1,1,8,13,10,1,10
"17741",28,628,1,1,8,13,10,0,11
"17742",28,628,1,1,8,13,10,0,12
"17743",28,628,1,1,8,13,10,0,13
"17744",28,628,1,1,8,13,10,0,14
"17745",28,628,1,1,8,13,10,0,15
"17746",28,628,1,1,8,13,10,0,16
"17747",28,628,1,1,8,13,10,0,17
"17748",28,628,1,1,8,13,10,0,18
"17749",28,628,1,1,8,13,10,0,19
"17750",28,628,1,1,8,13,10,0,20
"17751",28,628,1,1,8,13,10,0,21
"17752",28,628,1,1,8,13,10,0,22
"17753",28,628,1,1,8,13,10,0,23
"17754",28,628,1,1,8,13,10,0,24
"17755",28,628,1,1,8,13,10,0,25
"17756",28,628,1,1,8,13,10,0,26
"17757",28,628,1,1,8,13,10,0,27
"17758",28,628,1,1,8,13,10,0,28
"17759",28,628,1,1,8,13,10,0,29
"17760",28,628,1,1,8,13,10,0,30
"17761",28,629,1,1,7,13,10,1,1
"17762",28,629,1,1,7,13,10,1,2
"17763",28,629,1,1,7,13,10,1,3
"17764",28,629,1,1,7,13,10,1,4
"17765",28,629,1,1,7,13,10,1,5
"17766",28,629,1,1,7,13,10,1,6
"17767",28,629,1,1,7,13,10,1,7
"17768",28,629,1,1,7,13,10,1,8
"17769",28,629,1,1,7,13,10,1,9
"17770",28,629,1,1,7,13,10,1,10
"17771",28,629,1,1,7,13,10,0,11
"17772",28,629,1,1,7,13,10,0,12
"17773",28,629,1,1,7,13,10,0,13
"17774",28,629,1,1,7,13,10,0,14
"17775",28,629,1,1,7,13,10,0,15
"17776",28,629,1,1,7,13,10,0,16
"17777",28,629,1,1,7,13,10,0,17
"17778",28,629,1,1,7,13,10,0,18
"17779",28,629,1,1,7,13,10,0,19
"17780",28,629,1,1,7,13,10,0,20
"17781",28,629,1,1,7,13,10,0,21
"17782",28,629,1,1,7,13,10,0,22
"17783",28,629,1,1,7,13,10,0,23
"17784",28,629,1,1,7,13,10,0,24
"17785",28,629,1,1,7,13,10,0,25
"17786",28,629,1,1,7,13,10,0,26
"17787",28,629,1,1,7,13,10,0,27
"17788",28,629,1,1,7,13,10,0,28
"17789",28,629,1,1,7,13,10,0,29
"17790",28,629,1,1,7,13,10,0,30
"17791",28,630,1,1,1,13,16,1,1
"17792",28,630,1,1,1,13,16,1,2
"17793",28,630,1,1,1,13,16,1,3
"17794",28,630,1,1,1,13,16,1,4
"17795",28,630,1,1,1,13,16,1,5
"17796",28,630,1,1,1,13,16,1,6
"17797",28,630,1,1,1,13,16,1,7
"17798",28,630,1,1,1,13,16,1,8
"17799",28,630,1,1,1,13,16,1,9
"17800",28,630,1,1,1,13,16,1,10
"17801",28,630,1,1,1,13,16,1,11
"17802",28,630,1,1,1,13,16,1,12
"17803",28,630,1,1,1,13,16,1,13
"17804",28,630,1,1,1,13,16,1,14
"17805",28,630,1,1,1,13,16,1,15
"17806",28,630,1,1,1,13,16,1,16
"17807",28,630,1,1,1,13,16,0,17
"17808",28,630,1,1,1,13,16,0,18
"17809",28,630,1,1,1,13,16,0,19
"17810",28,630,1,1,1,13,16,0,20
"17811",28,630,1,1,1,13,16,0,21
"17812",28,630,1,1,1,13,16,0,22
"17813",28,630,1,1,1,13,16,0,23
"17814",28,630,1,1,1,13,16,0,24
"17815",28,630,1,1,1,13,16,0,25
"17816",28,630,1,1,1,13,16,0,26
"17817",28,630,1,1,1,13,16,0,27
"17818",28,630,1,1,1,13,16,0,28
"17819",28,630,1,1,1,13,16,0,29
"17820",28,630,1,1,1,13,16,0,30
"17821",33,632,1,1,3,13,13,1,1
"17822",33,632,1,1,3,13,13,1,2
"17823",33,632,1,1,3,13,13,1,3
"17824",33,632,1,1,3,13,13,1,4
"17825",33,632,1,1,3,13,13,1,5
"17826",33,632,1,1,3,13,13,1,6
"17827",33,632,1,1,3,13,13,1,7
"17828",33,632,1,1,3,13,13,1,8
"17829",33,632,1,1,3,13,13,1,9
"17830",33,632,1,1,3,13,13,1,10
"17831",33,632,1,1,3,13,13,1,11
"17832",33,632,1,1,3,13,13,1,12
"17833",33,632,1,1,3,13,13,1,13
"17834",33,632,1,1,3,13,13,0,14
"17835",33,632,1,1,3,13,13,0,15
"17836",33,632,1,1,3,13,13,0,16
"17837",33,632,1,1,3,13,13,0,17
"17838",33,632,1,1,3,13,13,0,18
"17839",33,632,1,1,3,13,13,0,19
"17840",33,632,1,1,3,13,13,0,20
"17841",33,632,1,1,3,13,13,0,21
"17842",33,632,1,1,3,13,13,0,22
"17843",33,632,1,1,3,13,13,0,23
"17844",33,632,1,1,3,13,13,0,24
"17845",33,632,1,1,3,13,13,0,25
"17846",33,632,1,1,3,13,13,0,26
"17847",33,632,1,1,3,13,13,0,27
"17848",33,632,1,1,3,13,13,0,28
"17849",33,632,1,1,3,13,13,0,29
"17850",33,632,1,1,3,13,13,0,30
"17851",33,633,1,1,7,13,14,1,1
"17852",33,633,1,1,7,13,14,1,2
"17853",33,633,1,1,7,13,14,1,3
"17854",33,633,1,1,7,13,14,1,4
"17855",33,633,1,1,7,13,14,1,5
"17856",33,633,1,1,7,13,14,1,6
"17857",33,633,1,1,7,13,14,1,7
"17858",33,633,1,1,7,13,14,1,8
"17859",33,633,1,1,7,13,14,1,9
"17860",33,633,1,1,7,13,14,1,10
"17861",33,633,1,1,7,13,14,1,11
"17862",33,633,1,1,7,13,14,1,12
"17863",33,633,1,1,7,13,14,1,13
"17864",33,633,1,1,7,13,14,1,14
"17865",33,633,1,1,7,13,14,0,15
"17866",33,633,1,1,7,13,14,0,16
"17867",33,633,1,1,7,13,14,0,17
"17868",33,633,1,1,7,13,14,0,18
"17869",33,633,1,1,7,13,14,0,19
"17870",33,633,1,1,7,13,14,0,20
"17871",33,633,1,1,7,13,14,0,21
"17872",33,633,1,1,7,13,14,0,22
